358500.0,-1.3206087572733125,1.042236240931954,-0.6095761170948624,2.04153515355053,1.3610405852957863,0.8447071335593035,1.6696393796487907,2.3195850180403945,0.3556148799006096,-0.08575765612393356,-0.8762923357537868,0.0,0.0,0.0,1.0,0.0
341300.0,-1.3355833599192848,1.0375564482776043,1.8550623333240224,-0.6226954509284602,-0.7186695040725102,-0.7556552412977039,-0.7321768948428213,0.923785122880587,0.17159107130902093,-0.048055165080739336,-0.4412547837893989,0.0,0.0,0.0,1.0,0.0
269700.0,-1.3355833599192848,1.0375564482776043,1.8550623333240224,-0.7850648697422012,-0.7711994948487473,-0.8815654661236757,-0.8001281713790367,0.08036136649673334,-0.2900996431057153,-0.08317120899247267,0.2769106131318817,0.0,0.0,0.0,1.0,0.0
241400.0,-1.3355833599192848,1.0328766556232551,1.8550623333240224,0.2143074685902611,0.3605830336938161,-0.2355157608097237,0.3864056573687238,-0.4010249871437558,-0.2744129016877708,-0.11343304624660636,0.1183528044420657,0.0,0.0,0.0,1.0,0.0
261100.0,-1.3355833599192848,1.0328766556232551,1.8550623333240224,0.4178409654131196,0.40833757076312255,0.10661271216567557,0.5615108699812787,-0.10110364639392247,-0.1987273564401712,-0.08038527933670313,-0.2173346687818328,0.0,0.0,0.0,1.0,0.0
281500.0,-1.3405748941346116,1.0375564482776043,1.8550623333240224,-0.1982480687900048,-0.2435118602329108,-0.4499973162029309,-0.2539044484533055,-0.35739147275945754,0.023011360065372532,-0.07251844677375027,-0.2494746313880909,0.0,0.0,0.0,1.0,0.0
213500.0,-1.3405748941346116,1.0375564482776043,1.8550623333240224,-0.06606564051628326,-0.14800278609429782,-0.2867481971182226,-0.08141274647675885,-0.4246532440305598,-0.044758955543120565,-0.06542101365581872,-0.35281647845905445,0.0,0.0,0.0,1.0,0.0
191300.0,-1.3405748941346116,1.0328766556232551,1.8550623333240224,-0.8870603074759034,-0.8237294856249844,-0.940613019835166,-0.8497848734631941,-0.6354172954608526,-0.623198613750784,-0.09669423803672607,0.924289756303138,0.0,0.0,0.0,1.0,0.0
159200.0,-1.3405748941346116,1.0375564482776043,1.8550623333240224,0.0034559134546706467,0.21493169563243134,-0.18775671001366545,0.3158408701965001,-1.0328445762968976,-0.5082220884323375,-0.09909698188308587,0.3539920227567986,0.0,0.0,0.0,1.0,0.0
152500.0,-1.3455664283499311,1.0375564482776043,1.8550623333240224,-0.30618942890280165,-0.4512440964843939,-0.5515938424418185,-0.4394637036098936,-0.582174956609254,0.22504441514018506,-0.06115109130694474,-0.5620420371933792,0.0,0.0,0.0,1.0,0.0
155500.0,-1.3455664283499311,1.0375564482776043,1.8550623333240224,-0.6437348685775647,-0.5801813465715213,-0.6775040672677903,-0.5126420014181255,-0.9259923479310168,-0.6001050679985115,-0.08328157993970398,0.3805128634163901,0.0,0.0,0.0,1.0,0.0
158700.0,-1.3405748941346116,1.0328766556232551,1.6960534010389332,-0.18132505894181208,-0.19336959631013895,-0.3805296059541188,-0.2094747676411647,-0.9937791915773814,-0.035563638163906924,-0.06399118285624916,-0.15655049086865722,0.0,0.0,0.0,1.0,0.0
147500.0,-1.3455664283499311,1.0375564482776043,0.9010087396134864,-0.8619044820258871,-0.8404435735992416,-0.8850388516361163,-0.8706929585512603,-1.3263075268310045,-0.39399343318766,-0.05529180027134227,0.477764933654426,0.0,0.0,0.0,1.0,0.0
159800.0,-1.3455664283499311,1.0375564482776043,1.0600176718985757,-0.4557522456692617,-0.40348955941508746,-0.43349873501883796,-0.3479908313496037,-1.1395392829501998,-0.414090816019525,-0.04888940172489596,0.15766009659212465,0.0,0.0,0.0,1.0,0.0
